order_line_id,order_id,recipe_id,quantity,unit_price_inc_vat
903987,501084,102,2,62.6
903988,501085,106,4,78.43
903989,501085,109,4,68.33
903990,501085,104,2,69.0
903991,501086,101,4,83.87
903992,501086,105,4,57.75
903993,501086,102,4,81.59
903994,501087,103,4,67.27
903995,501087,109,2,88.05
903996,501087,101,2,84.06
903997,501087,106,4,63.3
903998,501088,104,4,83.59
903999,501088,101,4,85.46
904000,501088,103,2,76.76
904001,501088,102,2,76.46
904002,501089,108,2,85.44
904003,501089,105,2,70.38
904004,501089,106,2,73.12
904005,501089,104,2,66.38
904006,501090,102,2,94.64
904007,501090,103,4,83.63
904008,501090,105,2,87.45
904009,501091,102,4,62.72
904010,501091,106,4,53.94
904011,501091,104,2,73.2
904012,501091,107,4,56.5
904013,501091,109,4,55.79
904014,501092,106,4,80.8
904015,501092,102,2,90.11
904016,501092,103,4,78.16
904017,501093,110,2,69.19
904018,501093,101,2,74.41
904019,501093,104,4,60.91
904020,501093,102,4,86.35
904021,501093,105,2,67.14
904022,501094,110,2,93.71
904023,501094,102,4,82.72
904024,501094,105,2,81.48
904025,501094,106,2,58.97
904026,501094,107,4,56.21
904027,501095,106,4,62.47
904028,501095,105,2,85.42
904029,501095,107,4,84.79
904030,501095,104,2,62.32
904031,501096,104,2,65.0
904032,501096,103,4,64.69
904033,501096,109,4,82.58
904034,501096,102,4,75.5
904035,501096,107,2,78.59
904036,501097,104,2,93.89
904037,501097,103,4,74.09
904038,501097,107,4,63.19
904039,501098,109,4,55.15
904040,501098,102,2,88.5
904041,501098,108,2,79.58
904042,501098,106,2,65.1
904043,501099,108,2,57.42
904044,501099,107,2,83.71
904045,501099,110,2,58.78
904046,501099,105,2,77.48
904047,501100,108,2,57.9
904048,501100,102,2,59.34
904049,501100,110,2,85.09
904050,501101,106,2,75.1
904051,501101,107,2,55.98
904052,501101,105,2,58.31
904053,501101,108,4,51.93
904054,501101,104,4,50.83
904055,501102,109,2,79.58
904056,501102,106,4,56.22
904057,501102,104,2,65.81
904058,501103,107,4,70.28
904059,501103,106,2,65.61
904060,501103,108,4,63.24
904061,501104,105,4,71.48
904062,501104,107,4,71.0
904063,501104,104,2,75.68
904064,501104,110,4,69.31
904065,501104,101,4,56.37
904066,501105,102,4,74.52
904067,501105,105,4,52.19
904068,501105,107,4,68.12
904069,501105,108,4,66.93
904070,501106,102,4,67.58
904071,501106,104,2,55.5
904072,501106,108,2,84.91
904073,501106,109,2,62.15
904074,501107,107,2,55.78
904075,501107,110,2,64.11
904076,501107,106,4,83.93
904077,501107,109,4,53.69
904078,501108,999,2,83.05
904079,501108,101,2,75.81
904080,501108,110,4,82.15
904081,501108,105,4,77.21
904082,501108,102,2,79.44
904083,501109,108,2,84.75
904084,501109,110,4,85.45
904085,501109,109,4,79.53
904086,501109,105,4,62.07
904087,501110,101,2,68.93
904088,501110,102,4,85.99
904089,501110,105,2,57.58
904090,501111,102,4,69.2
904091,501111,105,2,87.91
904092,501111,104,4,51.15
904093,501112,108,2,66.79
904094,501112,106,2,55.37
904095,501112,102,4,87.09
904096,501113,110,2,59.03
904097,501113,108,2,89.91
904098,501113,103,4,63.36
904099,501113,107,4,72.77
904100,501114,106,2,69.09
904101,501114,101,4,56.24
904102,501114,109,2,92.88
904103,501115,106,2,56.62
904104,501115,105,4,70.73
904105,501115,101,4,52.0
904106,501115,110,4,54.95
904107,501115,109,2,72.24
904108,501116,110,4,54.03
904109,501116,106,2,62.98
904110,501116,103,2,92.05
904111,501116,109,2,59.96
904112,501117,101,4,51.58
904113,501117,109,4,72.71
904114,501117,103,2,61.35
904115,501117,106,4,73.28
904116,501118,101,2,77.45
904117,501118,109,4,74.92
904118,501118,106,2,62.07
904119,501118,108,2,62.41
904120,501119,105,2,69.71
904121,501119,110,2,94.02
904122,501119,104,4,61.97
904123,501119,109,2,62.81
904124,501119,103,4,82.18
904125,501120,109,4,64.12
904126,501120,102,2,86.69
904127,501120,107,2,84.78
904128,501120,103,4,86.19
904129,501120,106,4,73.3
904130,501121,107,2,57.21
904131,501121,104,4,73.31
904132,501121,108,4,73.57
904133,501121,105,4,58.73
904134,501121,102,4,72.56
904135,501122,103,2,65.59
904136,501122,102,4,82.93
904137,501122,106,2,68.18
904138,501122,109,2,83.21
904139,501122,107,4,75.98
904140,501123,109,2,83.19
904141,501123,107,4,81.58
904142,501123,110,2,88.41
904143,501123,108,4,87.27
904144,501124,108,2,66.97
904145,501124,104,4,75.56
904146,501124,109,4,84.7
904147,501124,110,2,67.42
904148,501125,108,2,74.51
904149,501125,104,4,69.23
904150,501125,103,2,71.9
904151,501126,106,4,62.38
904152,501126,108,4,67.03
904153,501126,104,4,82.99
904154,501127,103,4,54.33
904155,501127,106,2,86.39
904156,501127,104,2,92.09
904157,501128,106,2,80.43
904158,501128,110,4,78.33
904159,501128,108,2,88.72
904160,501129,104,2,65.72
904161,501129,101,4,57.11
904162,501129,107,4,77.6
904163,501130,103,2,64.76
904164,501130,108,2,88.52
904165,501130,107,2,81.49
904166,501130,109,4,73.68
904167,501131,101,4,78.35
904168,501131,109,4,76.53
904169,501131,102,2,94.89
904170,501131,108,2,84.59
904171,501132,110,4,52.01
904172,501132,105,2,91.61
904173,501132,101,4,64.14
904174,501132,109,2,73.27
904175,501132,108,2,61.03
904176,501133,108,4,60.55
904177,501133,104,2,78.09
904178,501133,105,4,82.87
904179,501134,102,2,55.52
904180,501134,101,2,88.65
904181,501134,109,4,52.03
904182,501135,106,2,63.56
904183,501135,102,4,86.72
904184,501135,103,4,52.85
904185,501135,109,2,80.95
904186,501136,106,4,67.91
904187,501136,101,4,84.99
904188,501136,110,4,58.63
904189,501137,106,4,54.3
904190,501137,107,4,78.02
904191,501137,103,2,55.77
904192,501137,109,4,78.67
904193,501137,102,2,62.7
904194,501138,106,2,71.61
904195,501138,103,2,55.47
904196,501138,107,2,76.29
904197,501138,102,4,75.15
904198,501139,999,2,68.88
904199,501139,101,4,57.46
904200,501139,105,2,93.11
904201,501139,109,2,58.94
904202,501139,107,4,79.65
904203,501140,109,4,59.95
904204,501140,105,4,58.4
904205,501140,101,2,67.32
904206,501141,106,4,73.94
904207,501141,104,4,78.39
904208,501141,107,4,83.5
904209,501141,109,2,86.01
904210,501141,105,4,65.57
904211,501142,108,4,84.67
904212,501142,106,4,54.33
904213,501142,101,2,71.25
904214,501142,103,2,65.43
904215,501142,104,4,77.87
904216,501143,108,2,57.23
904217,501143,102,2,72.1
904218,501143,107,2,88.1
904219,501144,102,4,70.54
904220,501144,101,2,82.94
904221,501144,108,2,70.44
904222,501145,101,4,56.78
904223,501145,107,2,86.34
904224,501145,109,2,87.79
904225,501146,103,4,84.56
904226,501146,106,2,86.57
904227,501146,110,2,82.37
904228,501147,105,4,82.13
904229,501147,106,2,94.27
904230,501147,110,2,62.19
904231,501148,109,4,72.02
904232,501148,103,4,82.8
904233,501148,108,4,61.36
904234,501148,102,2,64.5
904235,501149,110,4,77.94
904236,501149,108,4,73.65
904237,501149,106,4,60.38
904238,501150,104,4,83.2
904239,501150,102,4,64.95
904240,501150,101,4,68.4
904241,501151,110,4,76.1
904242,501151,102,2,65.86
904243,501151,104,4,64.23
904244,501152,106,2,86.49
904245,501152,109,2,63.72
904246,501152,105,2,76.09
904247,501152,104,2,65.21
904248,501152,103,4,73.17
904249,501153,108,2,74.15
904250,501153,109,2,66.93
904251,501153,104,2,77.3
904252,501154,106,4,56.53
904253,501154,104,2,88.74
904254,501154,109,4,84.58
904255,501154,110,4,78.41
904256,501154,102,2,94.42
904257,501155,110,2,94.27
904258,501155,105,2,62.04
904259,501155,106,4,83.93
904260,501156,110,4,81.64
904261,501156,101,2,93.15
904262,501156,109,4,74.84
904263,501157,101,4,64.25
904264,501157,109,4,72.08
904265,501157,108,2,55.7
904266,501158,108,4,52.78
904267,501158,104,4,62.3
904268,501158,102,2,76.54
904269,501158,101,4,57.61
904270,501159,107,4,82.66
904271,501159,102,2,68.57
904272,501159,101,2,60.02
904273,501160,109,4,80.63
904274,501160,107,2,64.42
904275,501160,104,2,72.04
904276,501161,108,4,86.11
904277,501161,110,2,71.0
904278,501161,103,4,66.26
904279,501162,102,4,58.78
904280,501162,110,2,88.38
904281,501162,108,4,61.1
904282,501163,110,4,80.74
904283,501163,109,4,58.36
904284,501163,104,2,69.66
904285,501163,106,4,62.71
904286,501163,107,2,81.69
904287,501164,107,4,65.68
904288,501164,109,4,81.15
904289,501164,106,4,54.19
904290,501165,102,4,56.08
904291,501165,104,2,79.71
904292,501165,106,2,61.26
904293,501166,109,4,52.96
904294,501166,107,2,70.59
904295,501166,110,4,83.99
904296,501166,105,4,85.7
904297,501167,105,2,89.38
904298,501167,110,4,73.45
904299,501167,101,4,70.91
904300,501167,103,2,86.19
904301,501168,108,4,51.58
904302,501168,105,2,84.34
904303,501168,102,4,59.4
904304,501168,106,4,59.98
904305,501169,101,4,74.06
904306,501169,102,4,83.43
904307,501169,107,4,64.63
904308,501170,110,2,64.69
904309,501170,103,2,75.18
904310,501170,104,4,51.31
904311,501171,110,2,87.63
904312,501171,104,4,58.25
904313,501171,108,4,64.5
904314,501172,101,2,86.36
904315,501172,107,4,57.78
904316,501172,108,2,77.91
904317,501172,104,4,62.23
904318,501173,107,4,83.36
904319,501173,108,4,50.86
904320,501173,102,4,76.2
904321,501173,106,4,80.46
904322,501174,102,2,81.8
904323,501174,110,4,83.26
904324,501174,101,2,89.88
904325,501174,103,2,92.33
904326,501174,106,2,85.03
904327,501175,107,4,61.85
904328,501175,109,2,92.94
904329,501175,103,4,78.48
904330,501176,108,2,68.77
904331,501176,103,2,89.47
904332,501176,101,2,63.61
904333,501177,102,2,72.98
904334,501177,105,2,81.19
904335,501177,110,2,92.22
904336,501177,101,4,84.65
904337,501178,103,4,79.96
904338,501178,106,4,80.38
904339,501178,109,2,81.43
904340,501179,109,4,68.84
904341,501179,108,4,79.57
904342,501179,104,4,55.2
904343,501180,107,2,77.45
904344,501180,102,4,76.36
904345,501180,110,4,65.16
904346,501180,104,4,70.32
904347,501180,105,4,72.65
904348,501181,104,2,87.05
904349,501181,108,4,51.29
904350,501181,105,4,69.22
904351,501181,102,4,74.94
904352,501181,107,2,83.07
904353,501182,110,4,72.56
904354,501182,101,4,63.22
904355,501182,103,4,54.9
904356,501183,106,2,88.28
904357,501183,109,4,74.1
904358,501183,108,2,91.85
904359,501184,108,4,66.33
904360,501184,101,4,72.98
904361,501184,109,2,84.0
904362,501184,107,4,57.72
904363,501184,106,4,81.59
904364,501185,107,2,70.63
904365,501185,110,2,69.1
904366,501185,106,2,65.89
904367,501186,105,4,60.42
904368,501186,108,4,57.45
904369,501186,107,4,76.37
904370,501186,110,2,83.97
904371,501187,105,2,59.12
904372,501187,101,2,88.9
904373,501187,107,2,77.74
904374,501187,104,2,77.47
904375,501188,999,2,60.85
904376,501188,110,2,74.88
904377,501188,103,4,57.9
904378,501188,101,4,50.91
904379,501188,102,4,63.13
904380,501189,110,2,57.93
904381,501189,108,4,64.58
904382,501189,104,4,69.56
904383,501190,109,2,70.4
904384,501190,104,4,72.01
904385,501190,107,2,83.7
904386,501191,105,4,73.37
904387,501191,104,4,56.77
904388,501191,101,4,67.64
904389,501191,107,2,89.15
904390,501191,106,2,80.78
904391,501192,105,4,84.29
904392,501192,108,4,55.4
904393,501192,102,2,62.12
904394,501192,107,2,70.41
904395,501192,104,4,62.92
904396,501193,104,4,81.1
904397,501193,106,4,71.3
904398,501193,101,2,67.88
904399,501193,108,4,78.91
904400,501194,110,4,70.98
904401,501194,104,2,55.37
904402,501194,103,4,67.93
904403,501194,108,2,78.62
904404,501195,102,4,65.73
904405,501195,103,4,51.75
904406,501195,101,2,66.97
904407,501195,105,4,63.36
904408,501196,102,4,78.62
904409,501196,105,2,74.35
904410,501196,103,2,58.03
904411,501196,101,4,83.38
904412,501197,106,2,80.24
904413,501197,104,2,85.87
904414,501197,107,4,61.16
904415,501197,103,4,66.58
904416,501198,109,2,73.09
904417,501198,102,4,83.65
904418,501198,110,4,64.12
904419,501198,106,4,80.55
904420,501199,110,4,72.11
904421,501199,101,4,82.3
904422,501199,103,4,70.29
904423,501200,103,4,71.33
904424,501200,109,4,78.11
904425,501200,101,2,88.62
904426,501200,106,4,55.48
904427,501201,107,2,75.14
904428,501201,104,4,76.67
904429,501201,108,4,86.25
904430,501201,101,2,87.06
904431,501202,102,2,82.02
904432,501202,109,2,80.63
904433,501202,104,4,74.39
904434,501202,103,2,59.49
904435,501202,110,2,93.24
904436,501203,105,2,92.48
904437,501203,101,2,79.31
904438,501203,104,2,83.42
904439,501203,103,4,63.0
904440,501204,110,2,78.83
904441,501204,106,2,67.8
904442,501204,107,4,81.95
904443,501205,106,4,76.59
904444,501205,105,4,63.36
904445,501205,102,2,93.1
904446,501206,106,4,76.32
904447,501206,105,2,55.47
904448,501206,108,2,73.36
904449,501206,104,4,77.22
904450,501206,110,4,64.7
904451,501207,102,2,57.16
904452,501207,103,2,91.63
904453,501207,110,4,78.47
904454,501207,107,4,52.87
904455,501207,101,4,54.7
904456,501208,101,2,80.22
904457,501208,105,4,55.21
904458,501208,104,2,70.61
904459,501209,105,2,71.44
904460,501209,102,4,56.3
904461,501209,106,4,86.04
904462,501209,108,4,79.37
904463,501209,101,2,68.08
904464,501210,101,4,78.61
904465,501210,109,4,85.97
904466,501210,104,4,55.11
904467,501211,110,4,52.65
904468,501211,102,4,63.53
904469,501211,109,4,57.54
904470,501211,107,4,50.71
904471,501212,109,4,72.36
904472,501212,103,4,61.04
904473,501212,105,2,86.55
904474,501212,107,4,64.8
904475,501213,104,4,65.51
904476,501213,108,2,72.68
904477,501213,103,4,64.17
904478,501213,101,2,83.86
904479,501214,105,2,74.84
904480,501214,103,2,65.02
904481,501214,107,4,52.8
904482,501215,104,4,76.38
904483,501215,108,2,61.47
904484,501215,107,2,71.86
904485,501216,108,4,80.24
904486,501216,107,4,62.24
904487,501216,106,4,69.33
904488,501217,104,4,72.48
904489,501217,101,4,78.05
904490,501217,109,2,80.79
904491,501218,103,2,66.98
904492,501218,108,4,57.39
904493,501218,110,2,73.36
904494,501218,104,4,53.53
904495,501218,105,2,79.38
904496,501219,110,4,54.31
904497,501219,104,2,84.63
904498,501219,109,2,79.35
904499,501219,105,4,60.46
904500,501220,999,2,84.15
904501,501220,102,2,68.75
904502,501220,109,2,94.5
904503,501221,106,4,56.09
904504,501221,109,4,84.97
904505,501221,110,2,58.84
904506,501222,109,2,72.81
904507,501222,101,2,89.23
904508,501222,104,4,51.77
904509,501222,110,2,80.8
904510,501222,102,2,80.48
904511,501223,105,2,57.43
904512,501223,102,4,81.89
904513,501223,109,4,65.87
904514,501223,104,2,75.29
904515,501224,999,4,56.1
904516,501224,103,2,94.53
904517,501224,105,2,88.38
904518,501224,109,2,75.42
904519,501225,104,4,59.41
904520,501225,107,2,78.47
904521,501225,101,4,59.01
904522,501225,103,2,74.13
904523,501226,104,2,77.36
904524,501226,109,2,68.01
904525,501226,105,4,57.83
904526,501227,110,2,82.0
904527,501227,102,2,91.82
904528,501227,103,2,63.76
904529,501228,108,2,87.62
904530,501228,102,4,65.1
904531,501228,105,2,80.31
904532,501229,104,2,92.57
904533,501229,105,4,56.69
904534,501229,108,4,87.16
904535,501230,110,2,65.64
904536,501230,108,4,73.39
904537,501230,106,4,57.24
904538,501230,103,2,93.17
904539,501230,101,4,73.36
904540,501231,107,2,92.88
904541,501231,106,4,51.05
904542,501231,108,2,92.97
904543,501232,105,2,74.28
904544,501232,101,4,86.99
904545,501232,106,4,60.81
904546,501233,106,4,57.67
904547,501233,101,2,59.31
904548,501233,110,4,73.12
904549,501233,107,2,92.35
904550,501234,108,4,60.12
904551,501234,105,4,53.72
904552,501234,106,4,52.65
904553,501235,101,4,75.34
904554,501235,106,4,67.94
904555,501235,103,2,74.46
904556,501235,109,2,86.93
904557,501236,108,2,65.15
904558,501236,110,2,91.95
904559,501236,103,2,65.07
904560,501237,106,4,62.68
904561,501237,103,4,59.66
904562,501237,110,4,72.12
904563,501238,101,4,77.94
904564,501238,102,2,84.38
904565,501238,105,4,83.19
904566,501239,105,4,66.84
904567,501239,108,2,82.04
904568,501239,102,4,75.99
904569,501240,109,4,66.87
904570,501240,104,4,52.68
904571,501240,106,2,82.37
904572,501241,102,2,75.39
904573,501241,108,4,78.59
904574,501241,106,2,88.92
904575,501241,103,2,61.84
904576,501241,104,2,63.5
904577,501242,106,2,69.36
904578,501242,107,2,85.16
904579,501242,105,4,67.63
904580,501243,105,4,81.04
904581,501243,108,4,67.2
904582,501243,110,2,73.66
904583,501243,109,2,73.12
904584,501243,107,2,72.78
904585,501244,110,4,67.89
904586,501244,104,4,77.93
904587,501244,101,4,55.89
904588,501244,102,4,70.12
904589,501245,106,4,77.37
904590,501245,108,4,52.85
904591,501245,110,2,89.28
904592,501245,107,4,67.59
904593,501245,102,2,76.27
904594,501246,103,4,69.52
904595,501246,104,4,85.21
904596,501246,109,4,73.78
904597,501246,106,4,85.33
904598,501246,105,2,79.07
904599,501247,106,2,65.5
904600,501247,102,2,72.57
904601,501247,107,4,67.24
904602,501247,101,4,57.96
904603,501247,104,4,69.54
904604,501248,107,2,87.92
904605,501248,101,2,84.58
904606,501248,110,2,65.3
904607,501248,103,4,75.71
904608,501249,105,4,75.46
904609,501249,103,4,56.75
904610,501249,109,2,62.84
904611,501250,105,4,59.99
904612,501250,103,4,55.11
904613,501250,108,2,64.8
904614,501250,107,4,77.2
904615,501251,106,2,56.38
904616,501251,105,2,86.24
904617,501251,104,4,81.84
904618,501252,103,4,83.32
904619,501252,101,4,67.33
904620,501252,105,4,74.04
904621,501252,108,4,64.07
904622,501253,105,4,65.67
904623,501253,106,4,72.78
904624,501253,109,4,65.63
904625,501253,101,4,83.78
904626,501253,110,4,62.65
904627,501254,101,4,64.21
904628,501254,109,2,90.63
904629,501254,107,4,59.64
904630,501255,104,2,91.41
904631,501255,102,4,65.58
904632,501255,107,2,73.3
904633,501255,105,4,54.87
904634,501256,109,2,87.51
904635,501256,104,4,61.94
904636,501256,110,2,91.59
904637,501257,110,2,81.12
904638,501257,108,4,74.44
904639,501257,103,2,92.08
904640,501257,106,2,74.63
904641,501258,101,4,78.52
904642,501258,102,2,91.96
904643,501258,110,4,85.89
904644,501259,109,2,66.44
904645,501259,102,2,83.63
904646,501259,101,2,72.65
904647,501259,110,4,56.7
904648,501260,106,2,69.56
904649,501260,108,4,63.75
904650,501260,101,4,55.23
904651,501260,104,2,94.54
904652,501261,103,2,67.88
904653,501261,109,2,71.25
904654,501261,110,2,72.64
904655,501261,106,4,62.38
904656,501262,109,2,58.7
904657,501262,110,4,75.85
904658,501262,107,4,57.79
904659,501262,101,4,64.62
904660,501263,110,2,56.29
904661,501263,105,4,86.92
904662,501263,104,2,70.11
904663,501264,104,4,60.41
904664,501264,101,4,71.82
904665,501264,106,4,62.38
904666,501264,107,4,66.78
904667,501264,108,4,76.53
904668,501265,102,2,76.04
904669,501265,107,2,55.73
904670,501265,104,4,63.42
904671,501265,105,2,89.47
904672,501265,109,4,85.69
904673,501266,101,2,64.81
904674,501266,106,4,60.44
904675,501266,104,2,90.31
904676,501267,110,2,85.09
904677,501267,103,2,57.37
904678,501267,106,4,68.81
904679,501268,101,2,75.59
904680,501268,106,2,71.13
904681,501268,102,4,74.43
904682,501268,105,2,70.86
904683,501268,110,2,89.96
904684,501269,101,2,59.64
904685,501269,109,4,86.44
904686,501269,102,4,79.26
904687,501270,110,4,85.91
904688,501270,102,4,51.75
904689,501270,108,2,82.94
904690,501270,106,4,66.04
904691,501271,999,4,77.11
904692,501271,109,4,69.02
904693,501271,106,4,67.98
904694,501271,104,4,74.09
904695,501272,104,4,64.6
904696,501272,101,4,85.2
904697,501272,103,2,75.83
904698,501273,102,4,52.44
904699,501273,110,4,60.3
904700,501273,108,2,85.99
904701,501273,101,4,53.77
904702,501273,109,2,75.63
904703,501274,108,4,61.09
904704,501274,103,2,62.65
904705,501274,102,4,75.63
904706,501274,110,4,79.49
904707,501275,107,4,58.49
904708,501275,108,4,55.57
904709,501275,103,4,77.94
904710,501275,105,2,87.87
904711,501276,101,2,56.65
904712,501276,102,4,84.57
904713,501276,104,4,61.5
904714,501277,110,4,78.69
904715,501277,106,4,73.76
904716,501277,107,2,80.28
904717,501278,102,4,79.83
904718,501278,105,2,58.75
904719,501278,103,4,86.98
904720,501279,103,2,66.46
904721,501279,102,4,71.38
904722,501279,101,2,85.49
904723,501280,106,2,59.64
904724,501280,105,2,66.85
904725,501280,101,4,83.56
904726,501281,105,4,58.95
904727,501281,107,2,88.92
904728,501281,109,4,77.89
904729,501281,106,4,82.43
904730,501281,108,2,60.87
904731,501282,101,2,86.37
904732,501282,107,2,92.63
904733,501282,102,2,64.91
904734,501283,106,4,66.75
904735,501283,105,2,92.85
904736,501283,107,4,74.3
904737,501284,103,4,58.11
904738,501284,104,2,85.11
904739,501284,102,2,74.31
904740,501284,105,4,68.82
904741,501284,106,4,66.52
904742,501285,107,4,55.05
904743,501285,103,2,61.92
904744,501285,110,4,82.08
904745,501286,106,2,61.64
904746,501286,110,2,57.09
904747,501286,108,2,85.49
904748,501287,109,4,61.76
904749,501287,108,4,50.7
904750,501287,107,2,59.82
904751,501287,110,4,70.79
904752,501288,103,4,59.37
904753,501288,108,2,87.53
904754,501288,106,4,84.97
904755,501288,109,2,61.24
904756,501289,107,2,59.87
904757,501289,109,2,86.96
904758,501289,110,4,83.71
904759,501289,108,4,51.4
904760,501289,106,4,59.29
904761,501290,106,4,60.42
904762,501290,110,2,73.17
904763,501290,109,2,70.99
904764,501290,104,4,78.1
904765,501291,108,2,92.68
904766,501291,102,2,63.33
904767,501291,101,4,69.35
904768,501292,108,2,92.91
904769,501292,107,4,64.93
904770,501292,101,4,65.56
904771,501292,105,4,85.43
904772,501293,110,2,86.12
904773,501293,104,4,65.53
904774,501293,101,2,67.37
904775,501293,109,2,74.46
904776,501293,108,2,59.42
904777,501294,101,2,65.23
904778,501294,107,4,54.05
904779,501294,110,4,80.17
904780,501294,105,4,56.81
904781,501294,104,2,87.65
904782,501295,101,4,69.64
904783,501295,105,2,60.56
904784,501295,103,2,78.49
904785,501296,107,2,60.11
904786,501296,110,4,65.18
904787,501296,108,2,83.11
904788,501296,103,4,58.97
904789,501297,109,4,84.42
904790,501297,106,4,62.09
904791,501297,107,4,59.81
904792,501298,105,2,58.58
904793,501298,104,4,58.14
904794,501298,101,4,54.33
904795,501299,106,4,55.01
904796,501299,103,2,92.98
904797,501299,105,2,82.61
904798,501299,107,2,61.42
904799,501300,106,4,86.82
904800,501300,102,2,86.79
904801,501300,108,4,85.99
904802,501300,101,2,84.37
904803,501301,102,2,57.46
904804,501301,101,4,80.14
904805,501301,105,4,57.03
904806,501302,108,4,73.89
904807,501302,104,4,72.38
904808,501302,102,2,79.78
904809,501303,108,2,76.48
904810,501303,101,2,72.63
904811,501303,109,2,72.62
904812,501304,110,4,81.36
904813,501304,105,4,78.25
904814,501304,104,4,76.26
904815,501305,103,2,89.03
904816,501305,107,2,88.98
904817,501305,105,2,75.29
904818,501305,101,2,87.75
904819,501306,101,4,62.28
904820,501306,109,4,79.66
904821,501306,104,2,79.25
904822,501307,103,2,85.42
904823,501307,101,2,62.53
904824,501307,105,4,80.39
904825,501307,108,4,65.47
904826,501307,102,2,73.72
904827,501308,103,2,83.09
904828,501308,108,4,84.13
904829,501308,101,4,71.69
904830,501309,102,4,59.24
904831,501309,105,4,58.39
904832,501309,107,2,90.83
904833,501310,105,4,77.26
904834,501310,102,4,56.62
904835,501310,110,4,66.49
904836,501311,110,2,75.41
904837,501311,109,2,74.92
904838,501311,101,4,85.54
904839,501312,108,4,79.1
904840,501312,107,4,79.4
904841,501312,110,2,67.76
904842,501313,105,2,62.43
904843,501313,109,2,81.97
904844,501313,110,4,70.17
904845,501314,109,4,55.97
904846,501314,108,2,91.45
904847,501314,106,2,62.84
904848,501314,102,2,56.86
904849,501314,105,4,75.57
904850,501315,105,4,80.65
904851,501315,104,4,61.31
904852,501315,110,2,76.15
904853,501315,109,2,72.29
904854,501315,101,2,66.47
904855,501316,107,2,85.37
904856,501316,106,2,88.58
904857,501316,110,2,83.02
904858,501316,102,4,63.59
904859,501317,106,2,66.73
904860,501317,101,4,58.64
904861,501317,105,4,63.94
904862,501318,108,2,82.19
904863,501318,107,4,58.83
904864,501318,103,4,61.99
904865,501319,101,2,90.35
904866,501319,105,4,78.02
904867,501319,107,4,78.0
904868,501319,102,2,55.21
904869,501319,108,2,80.3
904870,501320,103,4,87.2
904871,501320,104,4,76.54
904872,501320,110,4,66.6
904873,501320,101,2,72.06
904874,501321,103,2,94.15
904875,501321,104,2,94.44
904876,501321,106,2,56.97
904877,501322,999,2,69.65
904878,501322,110,2,64.83
904879,501322,108,4,53.76
904880,501323,110,2,59.03
904881,501323,103,2,59.39
904882,501323,107,2,77.02
904883,501324,103,4,55.54
904884,501324,107,2,87.74
904885,501324,105,2,62.34
904886,501325,106,2,66.66
904887,501325,107,2,84.5
904888,501325,101,4,65.49
904889,501325,102,2,90.83
904890,501325,104,2,88.79
904891,501326,109,2,80.64
904892,501326,110,2,68.39
904893,501326,104,2,58.61
904894,501326,101,4,70.44
904895,501327,103,2,76.47
904896,501327,101,4,74.46
904897,501327,107,4,76.99
904898,501327,104,4,74.82
904899,501327,106,2,93.82
904900,501328,101,4,82.77
904901,501328,106,4,63.31
904902,501328,104,2,86.35
904903,501329,107,2,93.88
904904,501329,110,2,63.3
904905,501329,105,2,66.63
904906,501329,104,2,68.73
904907,501330,106,2,74.79
904908,501330,101,2,65.04
904909,501330,102,4,68.7
904910,501330,105,4,70.48
904911,501331,108,4,74.98
904912,501331,110,2,79.93
904913,501331,109,4,59.4
904914,501331,103,2,84.77
904915,501331,104,4,83.63
904916,501332,105,4,71.86
904917,501332,106,2,74.5
904918,501332,104,2,86.61
904919,501332,107,4,51.54
904920,501333,104,4,68.81
904921,501333,103,4,70.23
904922,501333,110,4,81.08
904923,501333,107,4,58.34
904924,501333,105,4,58.6
904925,501334,103,4,63.86
904926,501334,101,4,82.26
904927,501334,108,2,61.3
904928,501334,105,2,76.2
904929,501335,102,2,89.82
904930,501335,107,4,54.51
904931,501335,103,2,73.47
904932,501336,106,4,59.54
904933,501336,101,4,65.71
904934,501336,102,4,74.07
904935,501337,103,2,68.0
904936,501337,109,2,82.3
904937,501337,104,2,58.11
904938,501338,103,2,86.5
904939,501338,106,4,84.39
904940,501338,101,2,56.38
904941,501339,109,2,70.65
904942,501339,103,4,60.87
904943,501339,108,2,64.78
904944,501340,109,2,87.43
904945,501340,105,4,77.44
904946,501340,106,2,79.97
904947,501340,103,2,75.56
904948,501341,108,4,81.28
904949,501341,105,2,83.08
904950,501341,110,4,72.8
904951,501342,102,2,72.33
904952,501342,108,2,91.98
904953,501342,110,4,84.75
904954,501343,105,2,70.0
904955,501343,109,4,65.45
904956,501343,110,4,72.43
904957,501343,104,2,80.18
904958,501343,101,4,68.3
904959,501344,101,4,75.5
904960,501344,102,4,84.46
904961,501344,109,2,61.33
904962,501344,104,4,63.93
904963,501344,110,2,83.5
904964,501345,101,4,85.45
904965,501345,109,4,58.11
904966,501345,102,4,77.35
904967,501345,105,4,72.63
904968,501346,103,4,70.07
904969,501346,104,2,88.98
904970,501346,108,2,87.06
904971,501347,101,2,83.57
904972,501347,108,2,57.13
904973,501347,110,2,81.04
904974,501348,107,2,58.77
904975,501348,105,2,68.72
904976,501348,103,4,67.83
904977,501348,104,2,81.73
904978,501349,108,4,77.0
904979,501349,106,4,70.77
904980,501349,107,2,79.33
904981,501350,102,2,80.19
904982,501350,109,2,80.48
904983,501350,108,2,55.65
